nameOri,nameNon,labelOri,labelSeg
AP&M.RM-B325B.SUPFLO-STPT,AP&M.RM-B000B.SUPFLO-STPT,biiiobiiiiiiiobiiiiiiiiii,"[(0, 4), (5, 13), (14, 25)]"
AP&M.RM-3402.DMPR-POS,AP&M.RM-0000.DMPR-POS,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-4402B.ACLG-STPT,AP&M.RM-0000B.ACLG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-2101.DMPR-CMD,AP&M.RM-0000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-3402.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.2FLE-HALL.CMAX-STPT,AP&M.0FLE-HALL.CMAX-STPT,biiiobiiiiiiiiobiiiiiiii,"[(0, 4), (5, 14), (15, 24)]"
AP&M.RM-2432.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3321.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B432C.CMAX-STPT,AP&M.RM-B000C.CMAX-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-1844.OCCHTG-STPT,AP&M.RM-0000.OCCHTG-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-5755.RM5748-T,AP&M.RM-0000.RM0000-T,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.AHU1-RVFD.ENERGY-K,AP&M.AHU0-RVFD.ENERGY-K,biiiobiiiobiiiiiiiiiiii,"[(0, 4), (5, 9), (10, 23)]"
AP&M.RM-3311A.OCMIN-STPT,AP&M.RM-0000A.OCMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-6161.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-1412.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-7218.CO2-LVL,AP&M.RM-0000.CO0-LVL,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
B-B325 FLOW,B-B000 FLOW,bobiiiobiii,"[(0, 1), (2, 6), (7, 11)]"
AP&M.RM-B432C.OCLG-STPT,AP&M.RM-B000C.OCLG-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-3721.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-2420A.HMAX-STPT,AP&M.RM-0000A.HMAX-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.EF28-VFD.ENERGY,AP&M.EF00-VFD.ENERGY,biiiobiiiobiiiiiiiii,"[(0, 4), (5, 9), (10, 20)]"
AP&M.RM-3711A.HTG-VLV,AP&M.RM-0000A.HTG-VLV,biiiobiiiiiiiobiiiiii,"[(0, 4), (5, 13), (14, 21)]"
AP&M.RM-3856.DMPR-CMD,AP&M.RM-0000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-3240.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.EF2-VFD.SPD-CMD,AP&M.EF0-VFD.SPD-CMD,biiiobiiobiiiiiiiiii,"[(0, 4), (5, 8), (9, 20)]"
RM-5443.CMAX-STPT,RM-0000.CMAX-STPT,biiiiiiobiiiiiiii,"[(0, 7), (8, 17)]"
AP&M.RM-2402C.ZN-T,AP&M.RM-0000C.ZN-T,biiiobiiiiiiiobiii,"[(0, 4), (5, 13), (14, 18)]"
AP&M.S-4.SASP-DB,AP&M.S-0.SASP-DB,biiiobiiobiiiiii,"[(0, 4), (5, 8), (9, 16)]"
AP&M.RM-7402.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-5301B.SUP-FLOW,AP&M.RM-0000B.SUP-FLOW,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.RM-6303.COM-STPT,AP&M.RM-0000.COM-STPT,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-B412.CO2-LVL,AP&M.RM-B000.CO0-LVL,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-4441.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.AHU-3.1FLAH3-DMD,AP&M.AHU-0.0FLAH0-DMD,biiiobiiiiobiiiiiiiii,"[(0, 4), (5, 10), (11, 21)]"
AP&M.RM-1856.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-1412.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.3FLW-HALL.ACLG-STPT,AP&M.0FLW-HALL.ACLG-STPT,biiiobiiiiiiiiobiiiiiiii,"[(0, 4), (5, 14), (15, 24)]"
AP&M.6FLE-HALL.OCMIN-STPT,AP&M.0FLE-HALL.OCMIN-STPT,biiiobiiiiiiiiobiiiiiiiii,"[(0, 4), (5, 14), (15, 25)]"
AP&M.RM-B325.AHTG-STPT,AP&M.RM-B000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3301.BOX-MODE,AP&M.RM-0000.BOX-MODE,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-3218.HTG-VLV,AP&M.RM-0000.HTG-VLV,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-2839.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-7016.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B881.DMPR-CMD,AP&M.RM-B000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-5755.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-7141.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-4218.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-3351A.ZN-T,AP&M.RM-0000A.ZN-T,biiiobiiiiiiiobiii,"[(0, 4), (5, 13), (14, 18)]"
AP&M.1FLE-HALL.DMPR-CMD,AP&M.0FLE-HALL.DMPR-CMD,biiiobiiiiiiiiobiiiiiii,"[(0, 4), (5, 14), (15, 23)]"
AP&M.RM-B004.HMAX-STPT,AP&M.RM-B000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.EF7-VFD.LAST-FLT,AP&M.EF0-VFD.LAST-FLT,biiiobiiobiiiiiiiiiii,"[(0, 4), (5, 8), (9, 21)]"
AP&M.EF2-VFD.SPEED,AP&M.EF0-VFD.SPEED,biiiobiiobiiiiiiii,"[(0, 4), (5, 8), (9, 18)]"
AP&M.RM-B801.OHTG-STPT,AP&M.RM-B000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2420A.CMAX-STPT,AP&M.RM-0000A.CMAX-STPT,biiiobiiiiiiiobiiiiiiii,"[(0, 4), (5, 13), (14, 23)]"
AP&M.RM-1311.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2331.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.EF16-VFD.VFD-ENA,AP&M.EF00-VFD.VFD-ENA,biiiobiiiobiiiiiiiiii,"[(0, 4), (5, 9), (10, 21)]"
AP&M.RM-4260.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-1313.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
RM-5441.SUP-FLOW,RM-0000.SUP-FLOW,biiiiiiobiiiiiii,"[(0, 7), (8, 16)]"
AP&M.RM-6101.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.OA-CO2-LEVEL,AP&M.OA-CO0-LEVEL,biiiobiobiiobiiii,"[(0, 4), (5, 7), (8, 11), (12, 17)]"
AP&M.RM-4452.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-4711.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-4882.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-2420A.OHMIN-STPT,AP&M.RM-0000A.OHMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-3402.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-2442A.ZN-T,AP&M.RM-0000A.ZN-T,biiiobiiiiiiiobiii,"[(0, 4), (5, 13), (14, 18)]"
AP&M.RM-7161.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3351C.OCMIN-STPT,AP&M.RM-0000C.OCMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
B-B412 FLOW,B-B000 FLOW,bobiiiobiii,"[(0, 1), (2, 6), (7, 11)]"
AP&M.BSMTW-HALL.AHTG-STPT,AP&M.BSMTW-HALL.AHTG-STPT,biiiobiiiiiiiiiobiiiiiiii,"[(0, 4), (5, 15), (16, 25)]"
AP&M.RM-1816.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
RM-5331.OHMIN-STPT,RM-0000.OHMIN-STPT,biiiiiiobiiiiiiiii,"[(0, 7), (8, 18)]"
AP&M.3FLE-HALL.OCLG-STPT,AP&M.0FLE-HALL.OCLG-STPT,biiiobiiiiiiiiobiiiiiiii,"[(0, 4), (5, 14), (15, 24)]"
AP&M.EF9-VFD.VFD-ENA,AP&M.EF0-VFD.VFD-ENA,biiiobiiobiiiiiiiiii,"[(0, 4), (5, 8), (9, 20)]"
AP&M.RM-7402.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-4452A.COM-STPT,AP&M.RM-0000A.COM-STPT,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
BLDG CHW-DT,BLDG CHW-DT,biiiiiiiiii,"[(0, 11)]"
PAN-LOCK,PAN-LOCK,biiiiiii,"[(0, 8)]"
AP&M.RM-7451.OHMIN-STPT,AP&M.RM-0000.OHMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.AHU2-LVFD.SPD-CMD,AP&M.AHU0-LVFD.SPD-CMD,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.EF-16.ESP-IT,AP&M.EF-00.ESP-IT,biiiobiiiiobiiiii,"[(0, 4), (5, 10), (11, 17)]"
AP&M.RM-B432C.WC-ADJ,AP&M.RM-B000C.WC-ADJ,biiiobiiiiiiiobiiiii,"[(0, 4), (5, 13), (14, 20)]"
AP&M.RM-7409.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-3218.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
RM-5340.SUPFLO-STPT,RM-0000.SUPFLO-STPT,biiiiiiobiiiiiiiiii,"[(0, 7), (8, 19)]"
AP&M.EF-3.ESP-IT,AP&M.EF-0.ESP-IT,biiiobiiiobiiiii,"[(0, 4), (5, 9), (10, 16)]"
AP&M.EF3-VFD.DRV-TMP,AP&M.EF0-VFD.DRV-TMP,biiiobiiobiiiiiiiiii,"[(0, 4), (5, 8), (9, 20)]"
AP&M.RM-3311A.BOX-MODE,AP&M.RM-0000A.BOX-MODE,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.EF3-VFD.FWDREV-STS,AP&M.EF0-VFD.FWDREV-STS,biiiobiiobiiiiiiiiiiiii,"[(0, 4), (5, 8), (9, 23)]"
AP&M.RM-1305.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-6202.DMPR-CMD,AP&M.RM-0000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-3741.UNOCCUPIED FLOW STPT,AP&M.RM-0000.UNOCCUPIED FLOW STPT,biiiobiiiiiiobiiiiiiiiiiiiiiiiiii,"[(0, 4), (5, 12), (13, 33)]"
AP&M.RM-5412.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.EF2-VFD.ENERGY-K,AP&M.EF0-VFD.ENERGY-K,biiiobiiobiiiiiiiiiii,"[(0, 4), (5, 8), (9, 21)]"
RM-5343.OCC-CMD,RM-0000.OCC-CMD,biiiiiiobiiiiii,"[(0, 7), (8, 15)]"
AP&M.RM-3101.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-1856.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-4441C.DMPR-POS,AP&M.RM-0000C.DMPR-POS,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.HX-2.HX2-DB,AP&M.HX-0.HX0-DB,biiiobiiiobiiiii,"[(0, 4), (5, 9), (10, 16)]"
AP&M.RM-2113H.OHMIN-STPT,AP&M.RM-0000H.OHMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-6442.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-7402.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-6432.BOX-MODE,AP&M.RM-0000.BOX-MODE,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-5218.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-7218.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-1856.DMPR-CMD,AP&M.RM-0000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-2313B.OCMIN-STPT,AP&M.RM-0000B.OCMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-1704.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3711.UNOCCUPIED FLOW STSP,AP&M.RM-0000.UNOCCUPIED FLOW STSP,biiiobiiiiiiobiiiiiiiiiiiiiiiiiii,"[(0, 4), (5, 12), (13, 33)]"
AP&M.RM-6260.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-7260.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
RM-5332.AHTG-STPT,RM-0000.AHTG-STPT,biiiiiiobiiiiiiii,"[(0, 7), (8, 17)]"
AP&M.RM-5240.DMPR-CMD,AP&M.RM-0000.DMPR-CMD,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-1311.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-5202.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2402.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-B301WB.WC-ADJ,AP&M.RM-B000WB.WC-ADJ,biiiobiiiiiiiiobiiiii,"[(0, 4), (5, 14), (15, 21)]"
AP&M.RM-6161.OHMIN-STPT,AP&M.RM-0000.OHMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-B859.SUP-FLOW,AP&M.RM-B000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-5260.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-7141.OHMIN-STPT,AP&M.RM-0000.OHMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-6402.DMPR-POS,AP&M.RM-0000.DMPR-POS,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-5715.AVGZN-T,AP&M.RM-0000.AVGZN-T,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.EF-6.ESP-PB,AP&M.EF-0.ESP-PB,biiiobiiiobiiiii,"[(0, 4), (5, 9), (10, 16)]"
AP&M.RM-1839.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-4301.DMPR-POS,AP&M.RM-0000.DMPR-POS,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-6446.BOX-MODE,AP&M.RM-0000.BOX-MODE,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-4711.SUP-FLOW,AP&M.RM-0000.SUP-FLOW,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.EF27-28.EAF-CALC,AP&M.EF00-00.EAF-CALC,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-7301.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-B301W.SUP-FLOW,AP&M.RM-B000W.SUP-FLOW,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.RM-6307.BOX-MODE,AP&M.RM-0000.BOX-MODE,biiiobiiiiiiobiiiiiii,"[(0, 4), (5, 12), (13, 21)]"
AP&M.RM-1260.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-6161.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3402.ACLG-STPT,AP&M.RM-0000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2101.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-6240.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
CURRENT,CURRENT,biiiiii,"[(0, 7)]"
AP&M.RM-B402.WC-ADJ,AP&M.RM-B000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-B325.SUPFLO-STPT,AP&M.RM-B000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-1408.SUPFLO-STPT,AP&M.RM-0000.SUPFLO-STPT,biiiobiiiiiiobiiiiiiiiii,"[(0, 4), (5, 12), (13, 24)]"
AP&M.RM-B412.ACLG-STPT,AP&M.RM-B000.ACLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-2301B.DMPR-CMD,AP&M.RM-0000B.DMPR-CMD,biiiobiiiiiiiobiiiiiii,"[(0, 4), (5, 13), (14, 22)]"
AP&M.RM-7141.CMAX-STPT,AP&M.RM-0000.CMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-3711.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-7355.OCMIN-STPT,AP&M.RM-0000.OCMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-7456.OCMIN-STPT,AP&M.RM-0000.OCMIN-STPT,biiiobiiiiiiobiiiiiiiii,"[(0, 4), (5, 12), (13, 23)]"
AP&M.RM-2856.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-4731.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-3311C.WC-ADJ,AP&M.RM-0000C.WC-ADJ,biiiobiiiiiiiobiiiii,"[(0, 4), (5, 13), (14, 20)]"
AP&M.RM-3302H.OHMIN-STPT,AP&M.RM-0000H.OHMIN-STPT,biiiobiiiiiiiobiiiiiiiii,"[(0, 4), (5, 13), (14, 24)]"
AP&M.RM-2250.OCLG-STPT,AP&M.RM-0000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.S4-VFD.FREQ,AP&M.S0-VFD.FREQ,biiiobiiiiiobiii,"[(0, 4), (5, 11), (12, 16)]"
AP&M.RM-B004.OHTG-STPT,AP&M.RM-B000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B881.OCLG-STPT,AP&M.RM-B000.OCLG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.AHU-3.SA-SP,AP&M.AHU-0.SA-SP,biiiobiiiiobiiii,"[(0, 4), (5, 10), (11, 16)]"
AP&M.RM-7355.HMAX-STPT,AP&M.RM-0000.HMAX-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.RM-B349B.OCC-CMD,AP&M.RM-B000B.OCC-CMD,biiiobiiiiiiiobiiiiii,"[(0, 4), (5, 13), (14, 21)]"
AP&M.2FLE-HALL.OCC-CMD,AP&M.0FLE-HALL.OCC-CMD,biiiobiiiiiiiiobiiiiii,"[(0, 4), (5, 14), (15, 22)]"
AP&M.RM-B412.ZN-T,AP&M.RM-B000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-3301.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-3731.OCC-CMD,AP&M.RM-0000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.RM-7456.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-B819.ZN-T,AP&M.RM-B000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
AP&M.RM-3161.AHTG-STPT,AP&M.RM-0000.AHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.EF-16.E-SP,AP&M.EF-00.E-SP,biiiobiiiiobiii,"[(0, 4), (5, 10), (11, 15)]"
AP&M.RM-B801.OCC-CMD,AP&M.RM-B000.OCC-CMD,biiiobiiiiiiobiiiiii,"[(0, 4), (5, 12), (13, 20)]"
AP&M.AHU2-LVFD.VFD-ALM,AP&M.AHU0-LVFD.VFD-ALM,biiiobiiiobiiiiiiiiiii,"[(0, 4), (5, 9), (10, 22)]"
AP&M.RM-3741.OHTG-STPT,AP&M.RM-0000.OHTG-STPT,biiiobiiiiiiobiiiiiiii,"[(0, 4), (5, 12), (13, 22)]"
AP&M.EF28-VFD.FAULT,AP&M.EF00-VFD.FAULT,biiiobiiiobiiiiiiii,"[(0, 4), (5, 9), (10, 19)]"
AP&M.EF4-VFD.DRV-TMP,AP&M.EF0-VFD.DRV-TMP,biiiobiiobiiiiiiiiii,"[(0, 4), (5, 8), (9, 20)]"
AP&M.RM-4442.WC-ADJ,AP&M.RM-0000.WC-ADJ,biiiobiiiiiiobiiiii,"[(0, 4), (5, 12), (13, 19)]"
AP&M.RM-6303.ZN-T,AP&M.RM-0000.ZN-T,biiiobiiiiiiobiii,"[(0, 4), (5, 12), (13, 17)]"
